便民服务	nz	14210
劳模	n	14209
湿润	v	14208
运营部	n	14208
消失在	comb	14208
海外版	n	14207
布在	nw	14207
理论和	comb	14207
很累	comb	14207
社保局	nis	14207
老路	n	14207
住着	comb	14206
情故	nw	14206
从某种意义上	comb	14205
新华医疗	comb	14205
腹肌	n	14205
前保险杠	comb	14204
乖乖	n	14203
超极本	nw	14202
污染问题	comb	14202
萱萱	nw	14201
呈报	v	14201
爱情公寓4	comb	14200
正大	nz	14199
粉红	b	14199
珍妮	nrf	14198
华平股份	comb	14197
中国法律	comb	14196
农夫山泉	nf	14196
可增加	comb	14195
小费	n	14195
科学化	v	14194
长期坚持	comb	14193
搏斗	v	14193
局部的	comb	14192
钢市	nw	14192
知道吗	comb	14192
董某	nr	14192
无风险利率	comb	14192
一举一动	i	14191
商业贸易	nz	14191
时又	comb	14190
反常	a	14190
外溢	nz	14190
排气管	nz	14189
整合营销	nz	14189
非上市公众公司	comb	14189
的家乡	comb	14189
暖男	comb	14189
委员会会议	comb	14189
明朝	t	14187
雏鹰农牧	comb	14186
巴西政府	nt	14186
那么有	comb	14186
再怎么	comb	14186
奉为	v	14185
游族	nw	14184
今天早上	comb	14183
杨丽萍	nr	14183
越级	v	14183
我俩	r	14183
取走	v	14183
漂移	v	14182
吊射	nz	14181
编程	v	14180
亚迪	nrf	14180
李开复	nr	14180
精细化工	nz	14179
以及有关	comb	14179
认领	v	14178
涂层	n	14178
海珠区	ns	14178
卫星的	comb	14177
探路	v	14176
程某	nw	14175
巡游	v	14175
即使你	comb	14175
克鲁尔	nrf	14175
再升	comb	14175
狭路相逢	i	14172
述事	nw	14172
万东	nz	14172
窗口指导	comb	14171
发展研究中心	nt	14171
夜场	n	14171
唐韦星	nr	14171
悄悄地	z	14171
东营	ns	14170
需要他	comb	14170
能过	comb	14170
行政事业性收费	comb	14169
海水淡化	comb	14168
浙江体育职业技术学院	nt	14168
纯洁	v	14167
头球摆渡	comb	14167
巴克莱银行	ntcb	14166
本土企业	comb	14166
的升级版	comb	14165
销售总额	nz	14164
烫伤	v	14164
辉瑞	ntc	14164
发展历程	comb	14164
挫伤	v	14163
切实做好	l	14163
迪斯尼	nr	14163
消费结构	nz	14162
诸位	r	14162
县区	n	14161
姑姑	n	14160
交汇处	nt	14160
脚射	nw	14159
左右时间	nt	14159
及期	nw	14159
就请	comb	14156
美国能源	nz	14156
中国远洋	nw	14156
回防	v	14155
密切联系	v	14155
只上	comb	14155
瘦腿	comb	14154
产品组合	nz	14154
转包	v	14154
基金招募说明书	comb	14154
紧急会议	nz	14153
合理地	comb	14153
柑橘	n	14153
办公室副主任	comb	14153
社会公益	comb	14152
季节调整	comb	14152
一新	d	14151
开罗	ns	14151
周全	a	14151
谁最	comb	14151
友善	nr	14150
认输	v	14150
追讨	nz	14149
十连	mq	14149
双规	nz	14149
大巴黎	nw	14149
意大利国家队	nw	14148
所分	n	14148
傲慢	a	14148
累计额	n	14147
搜出	v	14146
在不久的将来	comb	14145
名儿	n	14145
王仪涵	nr	14144
离线	n	14143
月之	nw	14143
更上一层楼	n	14142
刘迎霞	nr	14142
苏某	nr	14142
更清晰	comb	14142
主动的	comb	14141
且经	comb	14140
德国央行	nt	14140
一攻	comb	14140
的嘉宾	comb	14140
结实	a	14139
责怪	v	14139
生产效率	comb	14139
客运量	n	14138
绕道	v	14138
脂肪肝	n	14138
今天有	comb	14138
圣战	n	14137
本科学历	nz	14137
他方	comb	14137
公共政策	nz	14135
以书	comb	14134
协调的	comb	14134
大限	nz	14133
电邮	nz	14132
雅各布	nrf	14132
股票账户	comb	14132
凌厉	a	14131
领养	v	14131
审计费	n	14131
以自己	comb	14130
不公平的	comb	14130
派奖	nw	14130
储备货币	comb	14129
2014年索契冬奥会	comb	14129
鼻祖	n	14129
佳丽	n	14128
直播的	comb	14128
太极拳	n	14128
习惯性	n	14128
先声夺人	i	14128
劳动生产率	n	14127
去了解	comb	14127
能去	comb	14127
恪尽职守	l	14126
年世	nw	14126
党工委	j	14125
系统对	l	14125
征用	v	14125
便与	comb	14124
短线交易	nz	14123
做对	comb	14121
达安基因	comb	14121
赵宝刚	nr	14121
植入广告	comb	14119
名师	nnt	14119
b13	comb	14119
一月份	t	14119
史蒂芬	nrf	14119
中记	nt	14118
均分	v	14118
中记	nw	14118
看她	comb	14118
山林	n	14117
华南虎	n	14116
创立于	comb	14116
有条不紊	i	14115
年是	comb	14115
孤岛	n	14115
归属感	n	14115
蒙上了	comb	14115
不选	comb	14115
断供	comb	14114
获得胜利	l	14112
工本费	n	14112
其政	comb	14112
负责管理	n	14111
她成	comb	14111
俞敏洪	nr	14110
该上	comb	14110
退缩	v	14110
低水	comb	14110
提供方	nw	14109
这把	comb	14109
康得新	comb	14109
高架	n	14109
售股	comb	14109
胡先生	nr	14109
只是有	comb	14107
一见	comb	14106
升格	v	14105
国有商业银行	comb	14105
玩味	v	14105
挖潜	v	14105
投资者报	comb	14105
停训	v	14104
余热	n	14103
公司注册	comb	14102
替他	comb	14102
宣传工作	comb	14102
高端大气上档次	comb	14101
席勒	nrf	14101
不使用	comb	14100
的支持者	comb	14099
大重	nw	14099
刘宏疆	nr	14099
吃这	comb	14098
交会	v	14098
有关资料	comb	14098
电话的	comb	14098
会议表决	comb	14097
一汽马自达	nw	14097
余杭	ns	14097
延时	v	14097
处理后	comb	14096
红黑	nt	14096
微车	nz	14095
老年人口	comb	14095
实践活动	comb	14094
爆炸的	comb	14094
牛羊肉	n	14092
首领	n	14092
光辉	n	14092
做公	comb	14091
种水	comb	14091
人获	comb	14091
离我们	comb	14091
量产车	comb	14090
就具	comb	14090
科技园	nz	14090
可以拿到	comb	14090
工薪	n	14089
对评估	comb	14089
天赋的	comb	14089
当代艺术	nz	14089
邀请的	comb	14089
至高	nw	14089
多喝水	l	14089
生活上	comb	14089
蓝本	n	14089
吉尼斯世界纪录	nz	14088
音量	n	14086
为的是	c	14085
钱来	comb	14085
多食	comb	14085
毫不掩饰	v	14085
环保节能	comb	14084
中国家庭	comb	14084
真诚的	comb	14083
汇丰晋信	comb	14083
忽略的	comb	14083
不景气的	comb	14083
女将	n	14083
在校园	comb	14082
攫取	v	14082
继续前进	v	14082
取消对	comb	14081
方对	nw	14081
脚部	nz	14081
新船	comb	14080
朝鲜队	nt	14080
对照表	n	14080
有关单位	comb	14079
被埋	comb	14079
超强台风	comb	14078
购物节	nw	14078
英文名	nz	14078
高兴的	comb	14077
仙侠	nz	14077
众筹网	comb	14077
的东方	comb	14076
相呼	nrf	14076
架空	vn	14075
小彩旗	nr	14075
海隆软件	comb	14075
职业体育	comb	14074
意料之外	nz	14073
行规	n	14073
新式	a	14073
逐步减少	comb	14072
资产包	comb	14071
鼓劲	v	14071
商都	ns	14071
年长	vi	14071
这间	r	14070
把美	comb	14070
了完	comb	14069
早饭	n	14069
重大疾病	comb	14069
得票率	n	14068
精准营销	comb	14068
来港	comb	14068
要当	comb	14068
大家说	comb	14067
上销	nw	14067
要素的	comb	14067
要处	comb	14065
斯托瑟	nrf	14065
遗书	n	14064
厂里	n	14062
常常是	comb	14062
该通	nw	14061
获利的	comb	14061
帕奎奥	nrf	14061
运作方式	comb	14060
午评	nw	14060
高等院校	n	14060
夏雨	nr	14060
车模	nnt	14059
债务管理	comb	14059
何必	r	14059
化率	nw	14059
点点滴滴	n	14058
新天地	nz	14057
军团的	comb	14057
给人的感觉	comb	14057
砍伤	v	14057
产权交易所	nt	14056
凭借自己	comb	14056
胃部	n	14055
投篮点	nw	14055
狭小	a	14055
时年	n	14054
力邀	comb	14054
约束机制	comb	14054
小强	nr	14053
张兰	nr	14052
宴会	n	14051
流浪汉	n	14051
速成	v	14051
也具	comb	14050
菜鸟网络	comb	14049
的赢	comb	14048
侵吞	v	14047
竖中指	comb	14047
电影人	nnd	14045
公司职工	comb	14045
上市日	b	14045
定罪	v	14045
配租	comb	14044
巨大潜力	comb	14044
朴成	nw	14044
的豆	comb	14044
基本工资	l	14044
举报信	n	14043
塞克	nrt	14042
商业机会	nz	14042
难以置信	i	14042
合议庭	n	14041
吃饭时	comb	14040
修路	v	14040
墓碑	n	14039
有继	comb	14039
身份证件	nz	14038
会拿	comb	14037
在经济上	l	14037
让路	v	14037
肘击	nw	14036
近平	nw	14035
该球	comb	14035
大波	nz	14034
旅客列车	nz	14034
张兆旭	nr	14033
红星	n	14033
的肌肉	comb	14033
每周一	nw	14032
不正	d	14032
运输的	comb	14031
开测	nw	14031
在外的	comb	14031
版型	n	14030
曾说过	comb	14030
一条路	comb	14029
勒令	v	14029
私募股权投资	comb	14028
前列腺癌	nhd	14027
由深	comb	14027
共创	v	14027
微米	n	14027
交上	v	14027
美少女	nz	14026
公务人员	nnt	14026
社会和谐	comb	14025
中冶	j	14025
游戏本	comb	14025
死伤	v	14025
热血沸腾	nz	14025
浓茶	n	14025
应了	comb	14024
脑海里	comb	14024
中等收入	comb	14024
也占	comb	14023
条形码	n	14022
排他性	n	14022
外交关系	nz	14022
耳目一新	i	14022
中融	nw	14021
中融	nt	14021
村长	n	14021
家来	comb	14020
佳人	n	14020
增势	n	14020
与外界	comb	14019
必要条件	l	14019
会由	nw	14018
重复建设	comb	14018
制作公司	nt	14017
市场开发	comb	14017
买彩票	comb	14017
无形的	comb	14017
因果关系	gm	14016
小王子	nz	14015
下体	n	14015
就花	comb	14015
结算方式	comb	14014
分期付款	l	14013
首次公开募股	comb	14013
内连	nrf	14011
清廉	a	14011
医疗卫生机构	comb	14011
想了	comb	14010
急诊科	n	14010
安葬	v	14009
段江鹏	nr	14009
领先后	comb	14009
营养师	n	14009
我拿	comb	14008
刘青云	nr	14008
污染环境	nz	14008
招手	v	14008
发挥出来	l	14007
本刊	r	14007
无房	comb	14007
背伤	v	14005
内贸	n	14005
交易场	nz	14005
从无到有	l	14005
太短	d	14005
范伟	nr	14005
但说	comb	14004
植物大战僵尸	comb	14004
离岛	nz	14004
用手指	comb	14004
斯坦	nrf	14003
前车之鉴	i	14002
感到惊讶	comb	14001
澳彩	nw	14000
不得进	comb	14000
是必要的	comb	14000
严跃进	nr	14000
嵌入式	gi	13999
深入学	comb	13999
场一	nw	13998
郝伟	nr	13998
抢走了	l	13998
全副武装	nz	13996
卡瓦哈尔	nrf	13996
入室盗窃	comb	13996
大大减少	i	13995
源自于	comb	13995
几年后	comb	13995
泰铢	n	13995
宁市	ns	13995
遭质疑	comb	13994
官方价	comb	13994
男模	nz	13994
全面铺开	l	13994
网络环境	comb	13994
法乙	nw	13993
情商	n	13993
账上	comb	13992
独立自主	i	13992
重金属污染	comb	13992
夺命	nz	13992
安全技术	comb	13992
社保卡	nz	13991
上体	n	13991
启动后	comb	13989
延续下去	i	13989
可拨打	i	13989
降级的	comb	13989
科员	n	13988
晋升为	v	13988
中流	n	13988
中感	nw	13987
血量	n	13987
手一	nw	13987
打倒	v	13986
行业格局	comb	13986
脱手	v	13986
消费领域	comb	13985
僵硬	a	13985
科沃尔	nrf	13984
噩耗	n	13984
集采	nw	13984
中前	nt	13983
整数	n	13983
中前	nw	13983
赵泰隆	nr	13983
人马	n	13983
伊莲娜	nrf	13982
立体化	v	13982
严重破坏	nz	13981
分高	nw	13981
李小飞	nr	13981
首届中国	comb	13980
背身	nw	13978
货币贬值	nz	13978
是得	comb	13977
中华民族的	comb	13976
冶金焦	n	13976
二年级	mq	13976
卡罗尔	nrf	13975
择日	d	13975
颁证	v	13974
膜拜	vn	13974
将指	comb	13973
倒数	v	13973
上述公司	comb	13973
前列的	comb	13973
都挺	comb	13972
企业税	n	13972
工商业	j	13972
大幅降价	comb	13972
非一	nw	13971
典型案件	comb	13971
需向	comb	13971
还不会	comb	13970
程序合法	comb	13970
显示技术	comb	13970
跑得	comb	13970
小改	vn	13969
丽珠集团	ntc	13968
威尼斯	ns	13968
换掉	nz	13966
一汽轿车	nt	13966
营业时间	nz	13966
王室	n	13966
就问	comb	13965
资金回笼	nz	13964
德黑兰	ns	13962
有得	comb	13962
阿内尔卡	nrf	13962
产品性能	comb	13962
监测系统	comb	13962
手绘	v	13962
铅锌	nz	13962
盛和	nw	13961
大船	n	13961
存钱	v	13961
足球运动员	comb	13961
盛和	nt	13961
融资能力	comb	13961
杀戮	v	13961
史料	n	13960
连入	v	13960
停放在	v	13959
基金托管协议	comb	13959
领着	comb	13958
20强	comb	13958
招生计划	comb	13957
拆了	comb	13957
在晚上	comb	13956
就使	comb	13956
小分队	n	13955
巨大市场	comb	13955
与生俱来	nz	13955
张默	nr	13954
应补	nz	13954
吉安	ns	13953
大三	m	13952
印度海军	comb	13952
办公区	n	13951
日相	nw	13950
海沃德	nrf	13949
心人	comb	13949
又找	comb	13949
只允许	comb	13949
特产	n	13949
办法的	comb	13949
乌方	n	13948
巴顿	nrf	13948
被禁止	comb	13947
弗拉米尼	nrf	13947
推陈出新	i	13946
或有负债	comb	13946
英国留学	comb	13946
成耀东	nr	13946
终了	v	13945
相当多的	comb	13945
高烧	n	13944
韧带	n	13944
娴熟	a	13944
看车	comb	13943
肚子里	comb	13943
不同的人	comb	13943
韦斯利	nrf	13943
协议价	n	13943
海森	nrf	13942
致信	v	13941
全被	comb	13941
里尔	nsf	13941
香港特区政府	nt	13940
佩帅	nw	13939
佩顿	nrt	13938
宏观分析师	comb	13937
北京房价	comb	13937
不满的	comb	13936
有显	comb	13935
教学楼	n	13935
试题	n	13934
就位	v	13934
范围是	comb	13934
检测报告	comb	13933
学前教育	l	13933
中国国旅	nw	13933
不想再	comb	13933
中国国旅	nt	13933
打下坚实	comb	13933
拍打	v	13933
不受影响	comb	13932
新单	nw	13932
乐蜂网	nr	13930
下转	comb	13930
创客	nw	13929
怀柔	ns	13929
科的	comb	13929
融资租赁公司	comb	13927
股票市值	comb	13927
栗子	nr	13927
极有	comb	13927
封神	vn	13927
赤裸裸的	comb	13926
哈市	n	13926
叫人	comb	13926
向非	nw	13926
国企指数	comb	13925
我能够	comb	13924
萎缩的	comb	13924
保本基金	comb	13924
基础电信	comb	13923
读懂	v	13923
部际	n	13923
地方性	n	13923
快钱	comb	13922
海南航空	nt	13922
你就可以	comb	13922
发展思路	comb	13922
海南航空	nw	13922
无偿划转	comb	13920
大学毕业后	comb	13920
中国青年报	nz	13920
大气治理	comb	13919
的表示	comb	13919
出其	comb	13919
苏富比	nr	13919
扩至	comb	13918
经济表现	comb	13917
猛攻	v	13917
社会保障基金	comb	13917
上确	nw	13916
主席台	n	13916
批号	n	13916
必然趋势	nz	13916
许多地方	comb	13914
索尔	nrf	13914
银行方	nw	13914
三厢版	comb	13914
鲜果	n	13914
挖矿	n	13914
女粉	nw	13914
原点	n	13913
上合组织	comb	13912
绿城中国	comb	13911
数据处理	gi	13911
接上	v	13911
我儿子	comb	13911
黑客攻击	nz	13910
预测未来	comb	13909
淄博市	ns	13909
承诺内容	comb	13908
棱镜	n	13907
骨科	n	13907
难解	nz	13907
马尔蒂尼	nrf	13906
恋上	comb	13905
状况良好	n	13905
达州	ns	13904
贾静雯	nr	13904
水环境	comb	13902
拉菲尼亚	nrf	13902
国考	nw	13902
精液	n	13901
经合组织	nt	13901
城池	n	13901
为患	comb	13901
影视传媒	comb	13901
撞脸	comb	13900
又来了	comb	13900
痼疾	n	13900
是温	comb	13900
国与	comb	13899
张小姐	comb	13899
中标价	nw	13898
旅游线路	comb	13898
和龙	nz	13898
原铁	comb	13897
车牌号	nz	13897
野马	n	13896
起重	b	13895
甜品	n	13895
联合执法	comb	13894
作秀	nz	13893
合约价格	comb	13893
销售策略	nz	13892
产品发行	comb	13892
专门从事	nz	13891
实践的	comb	13891
折旧率	n	13890
有密	comb	13890
终端用户	gi	13890
等用	comb	13889
运动中	comb	13889
记入	v	13889
牵挂	v	13889
截然相反	comb	13888
果的	comb	13888
华芳纺织	comb	13888
李东生	nr	13888
李岩	nr	13887
包含在	comb	13886
习以为常	i	13885
特种设备	nz	13885
尼日利亚队	nt	13884
国家信息中心	nto	13884
视频显示	comb	13884
敏锐	a	13883
瑞风	nz	13883
盒饭	n	13883
税额	n	13882
修护	vn	13882
外科	n	13880
上直	nw	13880
手部	n	13880
储藏	v	13880
前期差错	comb	13878
充分反映	i	13878
上形	nw	13877
通过决议	comb	13877
的碳	comb	13876
只比	comb	13876
制糖	vn	13876
老三	n	13876
必须具备	comb	13875
加入的	comb	13874
可以忽略	comb	13874
一起到	comb	13874
落的	comb	13873
显现出来	l	13873
西欧	ns	13873
新鲜血液	nz	13872
难以避免	nz	13872
经过的	comb	13871
装车	v	13871
各出	comb	13871
免费下载	comb	13869
我以	comb	13869
战前	t	13869
郝海东	nr	13869
重开	v	13868
赛马	v	13867
很紧	nz	13867
绝大多数人	comb	13867
朴廷桓	nr	13865
则全	comb	13865
束手无策	i	13865
闪电侠	nz	13864
国际关系	comb	13864
原图	nz	13864
到底谁	comb	13864
电讯	n	13864
冷静的	comb	13863
贵了	comb	13863
戴帽	nz	13863
项目进度	comb	13863
参军	v	13862
有名	a	13862
大胡子	nr	13862
韩国国防部	nt	13862
而且这些	comb	13862
毒物	n	13862
国芯	nw	13862
等下	comb	13861
邻里	n	13861
获此	comb	13861
党派	n	13860
知道你	comb	13860
姜某	nr	13860
表达出	comb	13860
嗅到	v	13860
枣庄	ns	13859
洗头	vn	13859
金融体制改革	comb	13858
信贷业务	nz	13857
与性	comb	13857
基础教育	l	13857
消化的	comb	13857
传达了	comb	13856
大中	r	13856
地势	n	13856
熠熠	z	13856
小就	comb	13856
英冠	nz	13856
撕开	v	13855
很无奈	comb	13855
毫无意义	nz	13855
双卡双待	comb	13855
净化器	n	13854
国际性	n	13854
恶习	n	13853
暗淡	a	13853
陪我	comb	13853
深切	a	13853
结下	v	13852
华莱士	nrf	13852
一周时间	comb	13852
预减	nw	13852
引流	v	13852
华丽转身	comb	13852
股债	nw	13851
苏州工业园区	nz	13851
蔡赟	nr	13851
蔡赟	nw	13851
无厘头	nz	13850
吃着	comb	13849
踢法	nz	13849
大电	nw	13849
资产组组合	comb	13848
国家法律法规	comb	13848
充分准备	n	13848
没有收到	comb	13848
爱上了	comb	13847
土地用途	comb	13847
风力发电	comb	13846
聚酯	n	13845
事变	n	13844
单就	comb	13844
上市公司信息披露	comb	13843
尝到	v	13841
语言的	comb	13841
实战化	nw	13840
乞丐	n	13839
经济舱	n	13839
自卫	vn	13838
中马	ns	13837
营养不良	l	13837
周前	nw	13836
周前	nt	13836
短视频	comb	13835
社会保障体系	comb	13835
最精彩	comb	13835
战俘	n	13835
讲过	comb	13835
每套	r	13834
扑克	n	13834
诸多方面	mq	13833
游轮	n	13833
不经	d	13832
加盖公章	comb	13831
促进农	comb	13831
那么不	comb	13829
对农村	comb	13828
与邓	comb	13827
如雨	t	13826
纵然	d	13826
九州通	comb	13826
驰名商标	nz	13825
哪来	comb	13824
禁毒	v	13824
挂职	v	13824
死死	d	13824
口水战	nz	13823
又怎么	comb	13823
中信建投证券	nt	13823
艾特	nrf	13823
大刀阔斧	i	13823
人们的生活	comb	13823
一些学	comb	13823
中信建投证券	nw	13823
省人	comb	13822
上海机场	ns	13821
睡衣	n	13821
上海机场	nw	13821
预计净残值	comb	13820
那是我	comb	13820
鹏华基金管理有限公司	nt	13819
市场法	n	13819
量是	comb	13818
翻唱	v	13818
出版物	n	13818
西蒙	nrf	13818
爱意	n	13818
洛杉矶湖人	nw	13817
我开	comb	13817
庭院	n	13814
喜感	nz	13814
得较	comb	13813
托产	nw	13813
配备有	comb	13813
体验店	comb	13813
特松加	nr	13813
产品信息	comb	13812
申通	nr	13812
大场面	comb	13811
托管银行	comb	13811
到场的	comb	13811
苦等	comb	13810
步调	n	13810
身边人	comb	13810
河西	ns	13810
私企	j	13810
扛着	v	13810
汪涵	nr	13809
车系	n	13809
一起做	comb	13808
夏季联赛	comb	13808
住房和城乡建设	comb	13808
典当	v	13808
运算	v	13808
积极引导	comb	13807
冲击波	n	13807
们分	comb	13807
要受	comb	13807
沃特	nrf	13807
黄平	nr	13807
多安	nrf	13807
刺客信条	comb	13805
那么快	comb	13804
网络营销	nz	13804
中国周	comb	13804
是顺	comb	13804
伤及	v	13803
而归	comb	13803
萨法洛娃	nrf	13802
她带	comb	13802
事半功倍	i	13802
独特魅力	comb	13801
喝下	comb	13799
出有	v	13799
再增加	comb	13798
去探	comb	13798
天威保变	nz	13798
最前沿	s	13797
陈述文	nr	13797
网名	n	13797
陈述文	nw	13797
榨季	nz	13797
被看作	comb	13796
药厂	n	13796
这又是	comb	13795
驻扎在	comb	13794
我一个	comb	13794
扶手	n	13794
我好	comb	13793
办公大楼	nz	13792
受影响的	comb	13792
第五大	comb	13792
安硕	nr	13791
4ea	comb	13791
欧式	b	13791
先进制造业	comb	13791
为真	comb	13791
将终	comb	13790
辉隆股份	comb	13790
原煤	n	13790
时这	comb	13789
兴致	n	13788
等体	nw	13788
伊利亚拉门迪	nrf	13788
的表达	comb	13787
变差	gm	13786
汽车站	n	13786
抗体	n	13785
热带	n	13785
有虚	comb	13785
的实施意见	comb	13785
开票	v	13784
寄托在	comb	13784
全面贯彻	comb	13784
山谷	n	13784
世纪大道	nt	13782
我总是	comb	13781
喜闻乐见	i	13780
你我	comb	13780
压力山大	comb	13779
不过来	comb	13779
高音	n	13779
林木	n	13778
从业资格	comb	13778
山的	comb	13778
计数	v	13777
来在	nw	13777
几小时	mq	13776
稳定运行	comb	13776
国际乒联	nz	13775
司空见惯	i	13774
很多车	comb	13774
奥体	j	13774
金融公司	nis	13773
国际航线	comb	13773
粤港澳	nz	13773
经营能力	comb	13773
调戏	v	13772
首创的	comb	13771
靠背	n	13771
择校	nz	13771
或者说是	comb	13770
着上	v	13770
代持	nw	13769
子怡	nr	13769
取样	v	13768
闸门	n	13768
纪念币	n	13766
混血	vi	13766
降压	v	13766
上达	ns	13766
还手	vi	13766
采样	v	13765
有这么多	comb	13765
德豪润达	comb	13764
最高领导人	comb	13764
交公	v	13763
逼得	v	13763
有点儿	r	13763
摸排	nz	13763
没过	v	13763
独家品种	comb	13763
俱佳	d	13762
国家邮政局	nto	13761
没准	v	13761
北极熊	n	13761
中国农业	comb	13760
脑后	comb	13760
而再	comb	13760
中突	comb	13759
陈慧琳	nr	13759
明年夏天	comb	13758
就是指	i	13758
结交	v	13757
镍矿	comb	13757
得逞	v	13757
却再	comb	13757
曾将	comb	13756
禽流感病毒	comb	13756
几乎完全	comb	13755
饿死	vi	13755
被炸	comb	13754
预演	v	13753
战略地位	nz	13751
看后	comb	13751
弊病	n	13751
发新	comb	13751
轮子	n	13750
汾酒	n	13750
太阳的	comb	13750
移动运营商	comb	13750
故意伤害罪	nz	13749
巴育	nw	13749
过道	n	13749
总比	j	13749
维持着	comb	13749
白银期货	comb	13748
杰科	nrf	13748
乡村旅游	comb	13748
格拉纳达	nrf	13747
们纷纷	comb	13747
还了解	comb	13747
私信	n	13747
期股权	n	13746
建筑装饰	nt	13746
治国	v	13746
原保险合同	comb	13746
军备竞赛	nz	13745
洁面	nw	13745
之梦	comb	13744
伯克希尔	nrf	13744
来检	nw	13744
好头	n	13744
董学升	nw	13744
董学升	nr	13744
百货公司	n	13744
最多只能	comb	13743
北京奔驰	nt	13742
野蛮生长	comb	13742
税率为	comb	13741
除息日	nz	13741
双涡轮增压	comb	13740
古墓	n	13740
毕尔巴鄂	nz	13740
日日	j	13740
管理股	nz	13740
都分	comb	13739
速动比率	comb	13738
制程	nz	13737
藏獒	n	13737
地税局	j	13737
遭人	n	13737
低值易耗品	nz	13737
龙舟	n	13736
老两口	n	13736
除非有	comb	13735
收支平衡	nz	13735
传开	v	13734
独家代理	nz	13734
牧马人	nz	13734
一年多来	l	13733
欧冠中	nw	13733
承诺期	nw	13733
我见	comb	13733
就新	comb	13733
金九	nw	13732
金九	nr	13732
二环	ns	13732
绵延	v	13732
塌方	v	13732
世界报	nz	13732
依赖的	comb	13732
累计收益	comb	13732
树叶	n	13731
商演	n	13731
你又	comb	13731
张玉良	nr	13731
说的话	comb	13730
情愿	v	13730
面向全国	n	13730
出力	vi	13729
公安消防	nz	13729
机理	n	13729
罗西基	nrf	13728
较高者	comb	13728
公司品牌	comb	13728
庾澄庆	nr	13728
共同探讨	comb	13727
尾市	n	13727
新航	j	13727
难再	comb	13727
预发行	comb	13727
主办单位	nz	13726
持续性的	comb	13724
家家	q	13724
差评	nw	13723
剧透	nw	13723
公司副总裁	comb	13723
调用	v	13722
国石	nz	13721
去不	comb	13721
拖车	n	13721
必经之路	nz	13720
亦会	nw	13720
核心内容	nz	13719
字幕	n	13718
跳过	comb	13718
做是	comb	13718
国保	nw	13717
山河智能	nt	13717
班列	n	13717
乳液	nmc	13717
日常使用	comb	13717
结清	nz	13716
售电	comb	13716
正在建	comb	13716
吃鸡	comb	13716
影中	nw	13715
王杰	nr	13715
腰围	n	13715
紧追	nz	13715
格伦	nrf	13714
是种	comb	13714
在某一	comb	13714
基层的	comb	13714
认错	v	13713
所以会	comb	13712
资源类	comb	13712
硅业	nw	13712
宣传推广	comb	13712
方进	nw	13712
决定要	comb	13711
收寄	nz	13710
基金资产估值	comb	13709
每况愈下	i	13709
基金重仓股	comb	13709
市工商局	nt	13709
萨科齐	nrf	13708
站式	comb	13708
北地	ns	13706
本省	r	13704
受到威胁	comb	13704
由内	comb	13704
姚劲波	nr	13703
病历	n	13702
企业资产	comb	13701
非是	comb	13701
正面影响	comb	13701
以补	comb	13701
内行	n	13701
中材	n	13700
气化	v	13700
相关联	l	13700
客观性	n	13699
预购	v	13699
驶过	v	13698
古建筑	n	13698
20年后	comb	13698
青藏高原	ns	13698
极了	u	13698
贵人	n	13697
归宿	n	13696
太贵	nz	13696
预决算	nz	13695
什么情况	comb	13695
进口商品	n	13695
要卖	comb	13694
本国的	comb	13694
瓦时	q	13694
想借	comb	13693
山东省临沂市	comb	13692
饭桌	n	13692
洗手	v	13691
紧扣	vi	13690
短缺的	comb	13690
又得	comb	13689
了才	nw	13689
给予警告	comb	13688
很奇怪	comb	13688
技术装备	n	13687
科斯切尔尼	nrf	13687
过火	a	13687
王栋	nr	13687
受这	comb	13687
外传	v	13687
中国基金	comb	13686
考查	v	13686
多见	comb	13685
投资股票	comb	13685
真正地	comb	13685
很热	comb	13685
可口	a	13685
领土问题	nz	13684
万万没想到	comb	13684
有礼	comb	13683
替考	nz	13683
新面孔	nz	13683
新系统	comb	13682
基础利率	comb	13682
即由	comb	13682
不忍	v	13682
置业顾问	comb	13682
秦虹	nr	13681
游戏厂商	comb	13681
外币存款	nz	13681
冰面	n	13681
黄色的	comb	13681
投入资本	nz	13680
停发	nz	13680
国都	nt	13680
好看的	comb	13680
据大	comb	13680
随时准备	comb	13679
许会	nz	13679
揭阳	ns	13678
能源消费	comb	13678
的领导下	comb	13678
勒索	v	13678
霍比特人	comb	13678
行政处罚决定书	comb	13678
方法来	comb	13678
国际一流	comb	13677
长裤	n	13677
大调整	comb	13677
北海道	ns	13676
便宜了	comb	13676
长久的	comb	13676
站稳脚跟	nz	13675
少年儿童	l	13674
莅临	v	13674
交情	n	13673
储运	v	13673
相悖	v	13672
高一些	comb	13671
贪污贿赂	v	13671
总体的	comb	13671
王峰	nr	13671
融标	nr	13670
体彩中心	comb	13670
王琳	nr	13670
混迹	v	13670
公众投资	comb	13670
一市	comb	13669
的惩罚	comb	13669
山西煤炭	comb	13669
财政部部长	comb	13669
抢跑	nz	13669
大洲	n	13669
守着	comb	13668
蜂拥而至	i	13668
多变的	comb	13667
来考虑	comb	13667
罗琦	nr	13666
投资发展	comb	13665
凤凰传媒	comb	13665
服务外包	comb	13664
疲倦	a	13664
在皮	comb	13664
常大	nw	13664
适应市场	comb	13663
启幕	v	13663
自认为	comb	13663
都买	comb	13663
管辖权	n	13663
新用户	comb	13662
改判	v	13662
